0;0;451;1.366334939;10;1.485562682;843.1868729;55;3.445042017;2.176985961;0.162752865;0.001000235;2.47E-06;3.43E-08;-5.40E-15;-5.53E-10;8.42E-15;13174.10965;865.4239585;33.69477353;14.91903237;11.67391868;9.930247501;3.732050808;5.850451831;4.813538218;1.473625758;20191206 074959  087  000001 0792 2046.png;1;PS122.1;PS122_010;61;06.12.2019;07:49;1028.121;1019.948027;34.38427098;29.295;302.276;-0.007;66.252;0.023;NC;NA;NA;792;2046;87;1.57562E+12;real;1;3c17db7d671f821fa4d1dfad4547999e;1;1
0;0;543;1.494897066;12;1.666410208;1245.388745;46;5.918234817;2.591256493;0.212270188;0.018371835;0.000331004;6.02E-05;6.77E-09;5.11E-06;-5.13E-09;16784.82946;1220.892913;95.70458918;91.11337099;40.11044898;46.83044968;10.39713633;19.39015606;18.80506839;15.01415431;20191206 075001  611  000000 0288 2019.png;2;PS122.1;PS122_010;61;06.12.2019;07:50;1028.12;1019.947038;34.3829713;29.294;302.294;-0.006;66.258;0.023;NC;NA;NA;288;2019;611;1.57562E+12;real;0;984a005834d8f9c332cd22f0a60600d5;1;2
0;0;2375;1.945982107;53;8.231931686;7468.38188;31;6.750218888;2.923433876;0.242549746;0.029858492;0.000321136;3.00E-05;7.19E-10;1.65E-06;-2.86E-09;42458.97692;6254.27588;553.9270824;573.6784137;226.0492963;58.91355634;122.4419424;99.76180156;102.0323213;57.6318929;20191206 075002  116  000001 1962 1806.png;3;PS122.1;PS122_010;61;06.12.2019;07:50;1028.119;1019.946048;34.38167162;29.293;302.027;0.001;66.212;0.023;NC;NA;NA;1962;1806;116;1.57562E+12;real;0;e1fc076b96235459299f23a4aa5b9bbf;1;3
0;0;527;1.57093458;12;1.770898819;1430.403029;40;6.32262082;2.760925202;0.211621492;0.017889066;0.000389545;7.48E-05;1.03E-08;6.02E-06;-7.58E-09;16926.91141;1210.307657;66.70994508;71.8088699;37.93734234;45.77085525;13.85073968;30.04783637;11.57910164;7.817176655;20191206 075002  116  000002 0774 2019.png;4;PS122.1;PS122_010;61;06.12.2019;07:50;1028.119;1019.946048;34.38167162;29.293;302.027;0.001;66.212;0.023;NC;NA;NA;774;2019;116;1.57562E+12;real;1;6501402bf7498d59b2224a8eef8fc486;1;4
0;0;518;1.567044608;12;1.370729446;1422.387985;36;7.456061215;2.970824128;0.215528888;0.019528477;0.000414578;7.74E-05;1.07E-08;5.88E-06;-8.78E-09;16687.48441;1205.878205;2.26464717;92.43834448;16.47913175;34.44547478;9.688661485;25.87122601;14.14966215;6.47706078;20191206 075002  621  000000 1266 2022.png;5;PS122.1;PS122_010;61;06.12.2019;07:50;1028.119;1019.946048;34.38167162;29.293;302.027;0.001;66.212;0.023;NC;NA;NA;1266;2022;621;1.57562E+12;real;1;681989d6d246974eef5bb960724a1fd9;1;5
0;0;499;1.469637726;11;1.961161375;1293.189545;40;6.216633083;2.754711891;0.214207104;0.018904487;0.000455815;7.91E-05;1.09E-08;5.01E-06;-1.04E-08;14972.13679;1059.378428;41.52381014;65.20109506;14.27716491;19.28439168;6.28380245;7.378257598;2.218629411;3.296319425;20191206 075003  126  000001 1725 2019.png;6;PS122.1;PS122_010;61;06.12.2019;07:50;1028.119;1019.946048;34.38167162;29.293;301.961;-0.003;66.19;0.023;NC;NA;NA;1725;2019;126;1.57562E+12;real;1;a45829b62fcc066884f23745ff47f504;1;6
0;0;499;1.562925277;11;2;1237.032325;46;5.189669646;2.531370755;0.213049668;0.018436153;0.000308466;4.73E-05;3.17E-09;1.69E-06;-4.75E-09;16829.1919;1184.641807;93.61852641;36.10874892;67.02829592;25.51992199;37.09097509;23.59392247;11.62392475;14.67070923;20191206 075003  631  000001 2169 2016.png;7;PS122.1;PS122_010;61;06.12.2019;07:50;1028.119;1019.946048;34.38167162;29.293;301.961;-0.003;66.19;0.023;NC;NA;NA;2169;2016;631;1.57562E+12;real;1;dd64226d5bf42798159a8d1e6b3db4d5;1;7
0;0;760;1.688737787;17;3.661021233;1612.08443;46;5.989803719;2.66995102;0.19080767;0.00487287;0.002041933;5.95E-05;1.96E-08;3.66E-06;6.64E-09;20667.45937;1721.029918;23.24384911;65.4446594;117.5242871;46.21849422;22.26346272;17.06311632;19.32015798;17.91325132;20191206 075007  669  000001 0369 0894.png;8;PS122.1;PS122_010;61;06.12.2019;07:50;1028.12;1019.947038;34.38277559;29.293;301.691;-0.011;66.116;0.023;NC;NA;NA;369;894;669;1.57562E+12;real;0;e31ad32472f2b698df23b7fb0b4fa096;1;8
0;0;724;1.556408981;16;2.470588207;1478.490069;46;5.986339144;2.706839329;0.177399826;0.002280483;0.001159202;9.89E-06;5.60E-10;1.48E-07;8.98E-10;19051.60699;1541.991119;12.52517806;51.87814828;83.05631131;34.77890985;7.443774887;13.76053752;4.65424919;9.410684215;20191206 075008  174  000001 1020 0924.png;9;PS122.1;PS122_010;61;06.12.2019;07:50;1028.122;1019.949017;34.3849837;29.293;302.195;-0.012;66.224;0.023;NC;NA;NA;1020;924;174;1.57562E+12;real;1;37b0adb3c6b55b8506a4ea8dbd25f482;1;9
0;0;688;1.529592037;15;1.941450715;1389.700828;47;5.936723105;2.692680042;0.170676196;0.00132264;0.000644331;3.17E-06;8.42E-11;1.06E-08;-1.16E-10;18153.01804;1427.197166;41.89189545;45.19365349;79.11536755;26.24566712;7.656811638;6.994157644;8.106343992;11.09890685;20191206 075008  679  000001 1644 0954.png;10;PS122.1;PS122_010;61;06.12.2019;07:50;1028.122;1019.949017;34.3849837;29.293;302.195;-0.012;66.224;0.023;NC;NA;NA;1644;954;679;1.57562E+12;real;1;f2f5ee9e7e3cd0ec5d5b747b8ec5bd31;1;10
