0;0;6507;7.885307887;1;113;14218.16478;54;2.861053371;2.198430782;0.189027784;0.006159023;0.001089222;2.94E-05;3.21E-09;1.22E-06;-4.17E-09;134466.5993;29281.21592;11263.7506;5609.136809;1850.044295;360.3834714;526.396814;217.7969016;455.0699723;988.5829756;20150901 182238  880  000000 0000 0039.png;1;PS94;PS94-66-2;4;09.01.2015;6:22 PM;6513.729;643.377425;32.0969722;29.383;322.282;0.335;71.321;5.121;NC;NA;NA;0;39;880;1.44113E+12;real;0;91a42bfd1e82be60a4c9ccb19d9b5f3a;1;1
0;0;2443;4.26836987;0;8.723268509;7641.073717;39;4.891194749;2.490826685;0.381242759;0.117163711;0.00100293;0.000745912;6.45E-07;0.000239585;1.72E-08;73316.06626;10652.43313;884.8771275;1387.48436;406.0461988;582.4498564;231.2409822;307.2111942;228.4687946;230.8203466;20150901 182249  527  000000 1380 1386.png;2;PS94;PS94-66-2;4;09.01.2015;6:22 PM;6491.422;641.1775372;32.12177829;29.379;322.688;0.312;71.366;2.119;NC;NA;NA;1380;1386;527;1.44113E+12;real;0;1e44ec4d975c405a1a7a82cfa9a7c8b7;1;2
0;0;2310;4.589254268;0;8.466200829;7270.740058;38;4.794289657;2.51571565;0.386703057;0.121391097;0.000606458;0.000427614;2.18E-07;0.00013339;6.47E-09;74547.94512;10708.57749;928.0069774;1366.736963;418.3535286;532.6597177;362.8710509;373.3889826;122.4904817;185.0102715;20150901 182249  564  000000 0465 1353.png;3;PS94;PS94-66-2;4;09.01.2015;6:22 PM;6491.422;641.1775372;32.12177829;29.379;322.688;0.312;71.366;2.119;NC;NA;NA;465;1353;564;1.44113E+12;double;0;5c3b479b6884aa7914b9ca18a8da9643;1;2
0;0;428;2.812773912;0;7.844905376;1298.648314;44;3.687983524;2.306674906;0.266421944;0.03050101;0.007019339;0.003573675;1.74E-05;0.000539087;4.09E-06;19984.08792;1393.861255;184.271469;85.35897734;73.35667959;61.71712;21.20739814;54.95994074;20.04153718;12.90264255;20150901 182253  951  000000 1812 0147.png;4;PS94;PS94-66-2;4;09.01.2015;6:22 PM;6474.786;639.536901;32.13085482;29.378;321.773;0.307;71.153;2.123;NC;NA;NA;1812;147;951;1.44113E+12;real;0;e6cc7ab1c7181e416de2112839df8bdd;1;3
0;0;474;2.181723615;0;5.140797615;894.4381664;54;1.792764404;1.903102154;0.202336804;0.01042438;0.000247871;3.78E-05;5.69E-10;-1.08E-07;3.62E-09;18406.05827;1252.634147;125.3423728;98.7272977;38.53173973;38.63588242;60.05787518;33.67852081;26.00782309;19.08815863;20150901 182253  977  000000 0753 0099.png;5;PS94;PS94-66-2;4;09.01.2015;6:22 PM;6474.786;639.536901;32.13085482;29.378;321.773;0.307;71.153;2.123;NC;NA;NA;753;99;977;1.44113E+12;double;0;ee5b96fef587b827cae2550fd28f26d7;1;3
0;0;137;1.394568863;0;1.600000024;209.3068934;67;0.921118965;1.583124905;0.164310838;0.000872545;0.000149663;1.86E-06;2.76E-11;3.95E-08;1.41E-11;7899.979747;299.297466;26.10593454;5.933726702;7.880391815;6.343104431;8.237847124;2.803256747;5.813786561;3.143117497;20150901 182258  573  000000 1395 0537.png;6;PS94;PS94-66-2;4;09.01.2015;6:22 PM;6452.734;637.3621207;32.13313569;29.37;321.989;0.302;71.191;5.121;NC;NA;NA;1395;537;573;1.44113E+12;real;0;d6574f182dfc55479b48e08889bf80cd;1;4
0;0;1679;3.930996443;0;21.92717743;4765.773781;60;0.992240747;1.372844522;0.229745375;0.014663854;0.003176274;0.001841607;4.17E-06;0.000222758;1.57E-06;51388.28848;5697.679231;2391.515308;823.081573;301.2087188;491.3716271;259.0914487;58.77541402;36.02406615;24.06845819;20150901 182259  639  000000 1497 0264.png;7;PS94;PS94-66-2;4;09.01.2015;6:22 PM;6448;636.895248;32.13615407;29.372;322.171;0.303;71.233;4.306;NC;NA;NA;1497;264;639;1.44113E+12;real;0;9b06c1c1054059f56f978d06f33eef06;1;5
0;0;1748;3.10104421;0;17.8168087;4317.584184;57;1.819769748;1.562593577;0.194480824;0.005348016;0.001378583;0.000353874;2.13E-07;2.58E-05;1.26E-07;43462.24523;5371.134121;1491.61309;321.9163179;188.3687551;215.0543394;167.0057297;134.7234894;169.7729691;101.2375477;20150901 182259  688  000000 0588 0234.png;8;PS94;PS94-66-2;4;09.01.2015;6:22 PM;6448;636.895248;32.13615407;29.372;322.171;0.303;71.233;4.306;NC;NA;NA;588;234;688;1.44113E+12;double;0;e79257e5e36a3c7b9a2b6d7d9a552980;1;5
0;0;81171;15.2876856;11;111.9910355;287825.1647;41;3.369903283;1.895897494;0.414892042;0.138115373;4.34E-05;2.41E-05;-7.76E-10;8.92E-06;5.58E-11;1742824.759;607035.1563;140822.2405;88622.05426;60451.49414;43399.44721;32512.21628;24866.73408;10035.37561;26939.69708;20150901 182304  640  000000 1713 0000.png;9;PS94;PS94-66-2;4;09.01.2015;6:23 PM;6423.074;634.4369991;32.14430734;29.372;321.775;0.303;71.146;2.127;NC;NA;NA;1713;0;640;1.44113E+12;real;0;41bb3fc19c700148057149bdc7891605;1;6
0;0;77148;7.2761198;10;140.9337311;457653.1276;24;9.164961258;2.669979537;0.387797205;0.111959823;0.001316494;0.001584042;2.24E-06;0.0004891;4.81E-07;1063120.899;396863.5586;116740.8667;28891.81263;51833.23967;19595.09802;6926.979469;2125.419265;11022.02058;23835.5023;20150901 182304  677  000000 0639 0000.png;10;PS94;PS94-66-2;4;09.01.2015;6:23 PM;6423.074;634.4369991;32.14430734;29.372;321.775;0.303;71.146;2.127;NC;NA;NA;639;0;677;1.44113E+12;double;0;5fef68f1fde70967348b6beca66e8e7c;1;6
